,date_live_nk,category_sk,listing_sk,user_sk_encrypted,replies,successful_replies,average_conversation_length,first_reply_date,last_reply_date
1725,2017-07-31,olx|mea|za|362|378,olx|mea|za|1050778827,b7c7909db85f98b57199412e5f87d771,3.0,1.0,1.0,2017-09-14,2017-09-17
1726,2017-09-12,olx|mea|za|800|801,olx|mea|za|1051358753,45a2194085359512c4dd774d2ceff267,2.0,0.0,1.0,2017-09-14,2017-09-20
1727,2017-09-18,olx|mea|za|800|802,olx|mea|za|1051450597,990643d4b155c0e9104c2a701f4a6e07,1.0,0.0,2.0,2017-09-19,2017-09-19
1728,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051446066,9d4cf496a6e2272a8c8e0d49da36c7a8,2.0,1.0,1.0,2017-09-19,2017-09-21
1729,2017-09-11,olx|mea|za|185|214,olx|mea|za|1051343343,c1b61b7c19ab748e0332050c6ed390ef,1.0,0.0,1.0,2017-09-16,2017-09-16
1730,2017-07-25,olx|mea|za|362|378,olx|mea|za|1050694341,95015cddaa7780421d8ac8d6a2e62acc,3.0,2.0,3.0,2017-09-17,2017-09-21
1731,2017-08-15,olx|mea|za|853|856,olx|mea|za|1050975540,6de1e43d32b8e7ebbb2cfbee4296c197,1.0,1.0,3.0,2017-09-21,2017-09-21
1732,2017-09-21,olx|mea|za|800|801,olx|mea|za|1051508762,3162bb7556c1f06c428363114948564c,1.0,1.0,1.0,2017-09-21,2017-09-21
1733,2017-08-20,olx|mea|za|185|211,olx|mea|za|1051044994,f588bf946249ce2b2583f300adc46622,3.0,0.0,1.0,2017-09-14,2017-09-21
1734,2017-07-19,olx|mea|za|881|899,olx|mea|za|1050603538,b66c75a1fed8ec57de103df37cc7de57,1.0,0.0,1.0,2017-09-18,2017-09-18
1735,2017-09-19,olx|mea|za|362|377,olx|mea|za|1051457576,b8b2fbdf46351b1041b752ad354c9548,1.0,1.0,1.0,2017-09-19,2017-09-19
1736,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051496474,4aedc524e1980bf99ffb459bb303cd42,1.0,1.0,1.0,2017-09-21,2017-09-21
1737,2017-08-15,olx|mea|za|16|363,olx|mea|za|1050973110,7bf87ee7dbeb13f6b99895cc3bc14c05,1.0,0.0,1.0,2017-09-16,2017-09-16
1738,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051474328,4708af90456aa92ee508218604f44b09,1.0,0.0,1.0,2017-09-21,2017-09-21
1739,2017-09-15,olx|mea|za|362|377,olx|mea|za|1051407433,98df694644f2bdfff67ce7f12ad1f29d,1.0,1.0,5.0,2017-09-17,2017-09-17
1740,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051452010,58bd1641b58125dbffa9cb9703f80b0c,1.0,1.0,20.0,2017-09-18,2017-09-18
1741,2017-08-07,olx|mea|za|362|378,olx|mea|za|1050817232,ce976fd893df2a0c5951701a2aa3c2ce,1.0,1.0,2.0,2017-09-21,2017-09-21
1742,2017-09-06,olx|mea|za|800|912,olx|mea|za|1051264993,8da0303e8181f378ff6ca5d2b418219d,1.0,0.0,1.0,2017-09-14,2017-09-14
1743,2017-09-15,olx|mea|za|362|378,olx|mea|za|1051414180,4385eeaca794c3585011fe322459a64d,1.0,0.0,1.0,2017-09-16,2017-09-16
1744,2017-09-10,olx|mea|za|362|378,olx|mea|za|1051327892,eb9bce7cb255f264c3da7dd6360137c1,4.0,0.0,1.0,2017-09-14,2017-09-21
1745,2017-09-07,olx|mea|za|806|809,olx|mea|za|1051280849,01e17e52787e826edaf7bf7e52779f48,2.0,0.0,1.0,2017-09-14,2017-09-18
1746,2017-08-10,olx|mea|za|800|802,olx|mea|za|1050914310,2eeb16fd2f787a1cd6357d3dd91f4adc,1.0,1.0,2.0,2017-09-14,2017-09-14
1747,2017-09-10,olx|mea|za|806|807,olx|mea|za|1051321748,1c844204fd25c2068307600cdb1c5673,3.0,1.0,1.0,2017-09-14,2017-09-17
1748,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051443838,ee72129ba948f48e6eb96ccd5beee235,4.0,3.0,2.0,2017-09-18,2017-09-20
1749,2017-08-09,olx|mea|za|362|379,olx|mea|za|1050900172,5e76fe9d351c7baecd1f0416f71a8611,2.0,0.0,1.0,2017-09-15,2017-09-19
1750,2017-09-12,olx|mea|za|600|602,olx|mea|za|1051350182,3ef9261639c5662658f5337e21e47f0c,1.0,1.0,2.0,2017-09-17,2017-09-17
1751,2017-09-19,olx|mea|za|800|803,olx|mea|za|1051464561,3b49f05401d695085f71b2879fc0d369,1.0,1.0,3.0,2017-09-19,2017-09-19
1752,2017-07-12,olx|mea|za|362|378,olx|mea|za|1050492810,c8cdbcccfbeaed7f11782025ab1fc3f2,1.0,0.0,1.0,2017-09-15,2017-09-15
1753,2017-09-02,olx|mea|za|800|805,olx|mea|za|1051218474,c7c69bea74b4d97691e7c107dfa53d6d,1.0,0.0,1.0,2017-09-16,2017-09-16
1754,2017-09-10,olx|mea|za|853|856,olx|mea|za|1051315393,575f21a2b421a9b31a52a8d9eb178f06,1.0,0.0,1.0,2017-09-21,2017-09-21
1755,2017-08-31,olx|mea|za|800|912,olx|mea|za|1051188148,6266b9ee58b66dd46903c6cef90ea8e3,1.0,1.0,7.0,2017-09-16,2017-09-16
1756,2017-08-06,olx|mea|za|185|211,olx|mea|za|1050857221,31361a30c5fcb67a58809ea42d9ce5d2,1.0,1.0,2.0,2017-09-15,2017-09-15
1757,2017-09-05,olx|mea|za|362|379,olx|mea|za|1051252557,0aa20bd75cb2a2161f0f29daf44524b9,2.0,0.0,1.0,2017-09-14,2017-09-16
1758,2017-08-22,olx|mea|za|800|801,olx|mea|za|1051071299,d1f4f6bcc272c51ed0bfdfdadfb6136b,1.0,0.0,1.0,2017-09-19,2017-09-19
1759,2017-09-16,olx|mea|za|800|805,olx|mea|za|1051427159,05c088cad8f923833929f12051d57352,1.0,1.0,7.0,2017-09-16,2017-09-16
1760,2017-09-20,olx|mea|za|16|363,olx|mea|za|1051493261,afa887c10463f6e588132d97324ff420,2.0,2.0,2.0,2017-09-20,2017-09-20
1761,2017-09-21,olx|mea|za|362|377,olx|mea|za|1051502686,798e746bb552f1c5c5b2177b6c06cebc,1.0,1.0,4.0,2017-09-21,2017-09-21
1762,2017-08-18,olx|mea|za|362|378,olx|mea|za|1051026276,15fe8c3ba7b1270287c11d2eff27d23b,1.0,1.0,1.0,2017-09-18,2017-09-18
1763,2017-09-01,olx|mea|za|800|801,olx|mea|za|1051205090,8bf6c614e27bfd1b124427006d907482,4.0,2.0,2.0,2017-09-17,2017-09-20
1764,2017-09-09,olx|mea|za|815|817,olx|mea|za|1051317353,2a94241d838f4473cd9e6429a7143879,2.0,1.0,2.0,2017-09-14,2017-09-21
1765,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051448785,7d68b0cddffd5691699ee283282324b1,4.0,4.0,4.0,2017-09-18,2017-09-19
1766,2017-08-21,olx|mea|za|806|910,olx|mea|za|1051048153,c3e917439ee32794b71e7a0120e3d136,1.0,1.0,2.0,2017-09-15,2017-09-15
1767,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051485274,16bc34c41c6110d0d93136d417205821,1.0,0.0,1.0,2017-09-20,2017-09-20
1768,2017-09-15,olx|mea|za|362|378,olx|mea|za|1051411877,c7b40a84ad0ad09b7ed3a70c5bdb7a58,4.0,0.0,1.0,2017-09-15,2017-09-16
1769,2017-09-19,olx|mea|za|811|812,olx|mea|za|1051468494,15a05b781c5e68d55ebcd4d56eb812fb,2.0,2.0,4.0,2017-09-20,2017-09-20
1770,2017-09-10,olx|mea|za|362|378,olx|mea|za|1051325642,391802b686e614713c7a972291f92020,10.0,6.0,2.0,2017-09-14,2017-09-21
1771,2017-08-03,olx|mea|za|362|379,olx|mea|za|1050820026,b70a2f61281978b63c661dc37594ba48,1.0,0.0,1.0,2017-09-14,2017-09-14
1772,2017-09-21,olx|mea|za|362|379,olx|mea|za|1051498162,f25bc5adccf57c05c56c589f8eb66d10,1.0,0.0,1.0,2017-09-21,2017-09-21
1773,2017-08-04,olx|mea|za|800|802,olx|mea|za|1050833231,95688760dc491e2984072a5d93c6b945,4.0,0.0,1.0,2017-09-14,2017-09-21
1774,2017-09-07,olx|mea|za|806|809,olx|mea|za|1051282443,1329b8a92c2dcf63e5e88f31cbd37ac4,1.0,0.0,1.0,2017-09-18,2017-09-18
1775,2017-08-07,olx|mea|za|362|378,olx|mea|za|1050870511,36de2c31461ed2a69d49c967dd4f74e5,3.0,0.0,1.0,2017-09-18,2017-09-20
1776,2017-09-15,olx|mea|za|800|912,olx|mea|za|1051407095,17202efda09449bd8141d7bbe133cc23,1.0,1.0,6.0,2017-09-16,2017-09-16
1777,2017-09-10,olx|mea|za|362|377,olx|mea|za|1051328192,5e213b6af542830766aee2bbd7d770e6,1.0,1.0,1.0,2017-09-14,2017-09-14
1778,2017-09-14,olx|mea|za|5170|5172,olx|mea|za|1051404033,d1999035dfb229c4c3eb7a695357d755,1.0,1.0,2.0,2017-09-17,2017-09-17
1779,2017-09-10,olx|mea|za|800|801,olx|mea|za|1051327380,91ead6160a79e629a5c40170ec5afbdb,1.0,1.0,4.0,2017-09-21,2017-09-21
1780,2017-09-17,olx|mea|za|800|805,olx|mea|za|1051436892,44856d6c7838ce3c22819a4164e95457,1.0,1.0,4.0,2017-09-21,2017-09-21
1781,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051465425,ceec8852052c259033d9ec605afe7077,3.0,3.0,6.0,2017-09-19,2017-09-21
1782,2017-09-14,olx|mea|za|362|378,olx|mea|za|1051392158,a86433ebe2946024003f76cf83e1acd1,2.0,1.0,2.0,2017-09-14,2017-09-16
1783,2017-08-01,olx|mea|za|185|211,olx|mea|za|1050785304,7d8982b5f3a44d16ef94dd68f7cd9feb,1.0,1.0,3.0,2017-09-19,2017-09-19
1784,2017-09-21,olx|mea|za|800|801,olx|mea|za|1051499996,9c9812e6fb4e1ba71b08b96394a26420,1.0,0.0,1.0,2017-09-21,2017-09-21
1785,2017-09-14,olx|mea|za|362|378,olx|mea|za|1051397976,819b57a306386d6edf1d336c86d04b10,1.0,0.0,1.0,2017-09-21,2017-09-21
1786,2017-08-28,olx|mea|za|800|805,olx|mea|za|1051147759,0c10a3c0006be24b8396c45d75521ef1,1.0,0.0,1.0,2017-09-20,2017-09-20
1787,2017-09-01,olx|mea|za|806|807,olx|mea|za|1051206810,e4e4f44b4c1fd20f6217d2e0d2612f2b,1.0,0.0,1.0,2017-09-14,2017-09-14
1788,2017-07-31,olx|mea|za|800|803,olx|mea|za|1050769393,a0c61434a5335181f582d641e2d73a53,2.0,0.0,1.0,2017-09-17,2017-09-20
1789,2017-09-16,olx|mea|za|811|812,olx|mea|za|1051427182,d8de86fe8aef35416ca86fe330dd2657,2.0,0.0,1.0,2017-09-18,2017-09-18
1790,2017-09-15,olx|mea|za|800|801,olx|mea|za|1051417720,182ae231b01353f6ba0a7354d08208e2,3.0,3.0,8.0,2017-09-15,2017-09-20
1791,2017-09-14,olx|mea|za|362|417,olx|mea|za|1051393601,16ad26afc44e4cd35a749b2441091adb,4.0,0.0,1.0,2017-09-14,2017-09-19
1792,2017-09-19,olx|mea|za|800|801,olx|mea|za|1051445815,c16fd53f6fc0a1e045af76d706c1935b,1.0,0.0,1.0,2017-09-19,2017-09-19
1793,2017-09-13,olx|mea|za|362|378,olx|mea|za|1051377475,86f6fb5aa6e3a6d928c792a7db852e04,1.0,1.0,1.0,2017-09-14,2017-09-14
1794,2017-09-18,olx|mea|za|185|211,olx|mea|za|1051446323,dd025c79a38dd858cac8935e759bb7b5,1.0,1.0,9.0,2017-09-19,2017-09-19
1795,2017-09-12,olx|mea|za|881|899,olx|mea|za|1051350112,27f3d05cac0f4cfae839436b0d559da9,1.0,1.0,9.0,2017-09-15,2017-09-15
1796,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051444339,41fc54ec65de9d01971c8dabb9e7fed0,3.0,3.0,1.0,2017-09-19,2017-09-19
1797,2017-08-14,olx|mea|za|800|802,olx|mea|za|1050959132,1b9f0589fef3ca8dda3f10e68e108d22,1.0,0.0,1.0,2017-09-20,2017-09-20
1798,2017-09-13,olx|mea|za|362|378,olx|mea|za|1051367237,2aff0bb199b59c73589dbb0f75a34dde,1.0,1.0,1.0,2017-09-15,2017-09-15
1799,2017-08-03,olx|mea|za|800|802,olx|mea|za|1050818349,9ad271b7328d2fb44ea56fbf7ecd4c07,1.0,0.0,1.0,2017-09-14,2017-09-14
1800,2017-09-19,olx|mea|za|800|803,olx|mea|za|1051460577,4bebe74dd010762e3bf78b5a6f79f95d,1.0,1.0,4.0,2017-09-19,2017-09-19
1801,2017-08-21,olx|mea|za|362|378,olx|mea|za|1051052967,cf57768486b6c746f58ee4e11f6ac39d,1.0,0.0,2.0,2017-09-21,2017-09-21
1802,2017-09-05,olx|mea|za|362|378,olx|mea|za|1051247145,6dc819223c4db98a1dfcb69d1291f1e2,1.0,1.0,2.0,2017-09-17,2017-09-17
1803,2017-07-13,olx|mea|za|362|378,olx|mea|za|1050520736,5c41168fb699452413832a348c7eff18,1.0,0.0,1.0,2017-09-19,2017-09-19
1804,2017-09-13,olx|mea|za|5170|5171,olx|mea|za|1051371287,02ebb4e96b34197feabaaad9ebf147f4,1.0,1.0,3.0,2017-09-21,2017-09-21
1805,2017-08-21,olx|mea|za|800|870,olx|mea|za|1051058332,8a89b6201b93e156204b07a84fe88295,1.0,0.0,1.0,2017-09-17,2017-09-17
1806,2017-09-15,olx|mea|za|800|803,olx|mea|za|1051420335,143dedb32f83378bc0643dd3cba4a229,2.0,2.0,26.0,2017-09-16,2017-09-16
1807,2017-08-27,olx|mea|za|811|812,olx|mea|za|1051134931,652a9757a4667efeff146c4af70cc46a,3.0,0.0,1.0,2017-09-17,2017-09-19
1808,2017-09-14,olx|mea|za|362|378,olx|mea|za|1051390236,05079801a614bf881fa140c30e53bad8,2.0,1.0,2.0,2017-09-14,2017-09-18
1809,2017-09-12,olx|mea|za|362|379,olx|mea|za|1051361516,be409f0c88c4e27cb8058ebe9fd7c34a,1.0,1.0,10.0,2017-09-20,2017-09-20
1810,2017-08-25,olx|mea|za|185|211,olx|mea|za|1051116922,832a9ec0d49025cfb60a990567a50ffe,1.0,1.0,4.0,2017-09-14,2017-09-14
1811,2017-07-25,olx|mea|za|806|807,olx|mea|za|1050688903,881ffb4ad4fba17a616550b5efe39df3,2.0,0.0,1.0,2017-09-15,2017-09-17
1812,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051492854,0a49c044a2c072f3d9a863eabc2f3a78,1.0,1.0,4.0,2017-09-20,2017-09-20
1813,2017-09-14,olx|mea|za|800|801,olx|mea|za|1051393793,e4007bfe08b2319e6cc8a82532a48ffd,1.0,0.0,1.0,2017-09-14,2017-09-14
1814,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051473785,7d72632bf359d59739d4aeac3490a509,4.0,1.0,1.0,2017-09-19,2017-09-21
1815,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051484652,38cd6646097b421f9c13767d69a9c260,3.0,3.0,2.0,2017-09-20,2017-09-20
1816,2017-07-25,olx|mea|za|815|817,olx|mea|za|1050693610,9b80a5919892855026f88586bb9fb091,1.0,1.0,1.0,2017-09-19,2017-09-19
1817,2017-09-05,olx|mea|za|800|801,olx|mea|za|1051255215,e65395fb35549dc4fc9adddd4d843e3a,2.0,2.0,3.0,2017-09-15,2017-09-16
1818,2017-07-11,olx|mea|za|800|803,olx|mea|za|1050477342,f9b3c49d2f396284e7d04d225a8d500d,1.0,0.0,2.0,2017-09-20,2017-09-20
1819,2017-08-28,olx|mea|za|800|803,olx|mea|za|1051152884,5d0a15335ad3fd3317bc7d6be068d1a6,3.0,0.0,1.0,2017-09-17,2017-09-21
1820,2017-09-18,olx|mea|za|800|803,olx|mea|za|1051439906,71176b387846df005aeb7c83253378df,1.0,1.0,6.0,2017-09-18,2017-09-18
1821,2017-09-13,olx|mea|za|853|856,olx|mea|za|1051380735,89c1ea591543d54301abe28cc5ca4233,1.0,0.0,1.0,2017-09-20,2017-09-20
1822,2017-09-19,olx|mea|za|881|883,olx|mea|za|1051471952,b40bf59cc610dd4bf7d8a710f44afa60,1.0,1.0,1.0,2017-09-19,2017-09-19
1823,2017-09-19,olx|mea|za|800|803,olx|mea|za|1051476834,245634fac8f10591ca25243f192f6f81,1.0,0.0,1.0,2017-09-19,2017-09-19
1824,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051426873,31c97711a1c6e718364ce16fa06a0f37,1.0,0.0,1.0,2017-09-17,2017-09-17
1825,2017-08-12,olx|mea|za|362|377,olx|mea|za|1050934799,f67928e88fbb1b0fbc406c3137b22747,1.0,0.0,1.0,2017-09-20,2017-09-20
1826,2017-09-18,olx|mea|za|362|377,olx|mea|za|1051454740,9e7284d73ddcbcf05e9eada2c5e8c301,1.0,1.0,1.0,2017-09-18,2017-09-18
1827,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051469192,a1345278c10df2df59e20325fcd9d41b,1.0,1.0,2.0,2017-09-19,2017-09-19
1828,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051480121,54e5913f58427e31f628f820117d6401,10.0,9.0,2.0,2017-09-20,2017-09-21
1829,2017-08-01,olx|mea|za|800|802,olx|mea|za|1050793290,c0ab662c373825c55463d24676a2e193,1.0,0.0,2.0,2017-09-14,2017-09-14
1830,2017-08-29,olx|mea|za|800|805,olx|mea|za|1051167263,f380e9bea3cf10142da939ae245688b8,1.0,1.0,1.0,2017-09-17,2017-09-17
1831,2017-09-15,olx|mea|za|362|379,olx|mea|za|1051416727,97ed8431b645412d794935094e174e3b,1.0,0.0,1.0,2017-09-15,2017-09-15
1832,2017-09-16,olx|mea|za|362|377,olx|mea|za|1051425076,accf6e96986ebbcfee8563144f24a96d,2.0,0.0,1.0,2017-09-18,2017-09-21
1833,2017-08-03,olx|mea|za|16|368,olx|mea|za|1050817355,02b5fb913973ce77dbe763cfd1adc8af,2.0,2.0,5.0,2017-09-14,2017-09-18
1834,2017-08-30,olx|mea|za|362|378,olx|mea|za|1051171978,146495c3f9a8561dd5829eb96d8cd3a2,10.0,0.0,1.0,2017-09-14,2017-09-21
1835,2017-09-19,olx|mea|za|815|816,olx|mea|za|1051472999,40d4086a665ddc9aa0e7b0726dd0e411,2.0,2.0,11.0,2017-09-19,2017-09-20
1836,2017-09-15,olx|mea|za|362|377,olx|mea|za|1051417238,239debae0cc28cc8e5081a0f9ead0c38,1.0,1.0,6.0,2017-09-16,2017-09-16
1837,2017-09-13,olx|mea|za|362|378,olx|mea|za|1051368234,ba782244d7f931cadc042d846409a153,2.0,2.0,3.0,2017-09-14,2017-09-15
1838,2017-08-01,olx|mea|za|362|378,olx|mea|za|1050792306,75fb5885ef59c584df99210de153f035,1.0,0.0,2.0,2017-09-20,2017-09-20
1839,2017-09-01,olx|mea|za|600|604,olx|mea|za|1051206160,53af37d17513c30c88cdda6b8fe28cee,6.0,0.0,1.0,2017-09-14,2017-09-19
1840,2017-07-16,olx|mea|za|800|801,olx|mea|za|1050557702,d5fd1b3409be1050ee7ea8a26349d92f,1.0,0.0,1.0,2017-09-16,2017-09-16
1841,2017-09-04,olx|mea|za|362|378,olx|mea|za|1051229063,c0facaefd144a7cff58e988b740df089,1.0,0.0,1.0,2017-09-14,2017-09-14
1842,2017-08-03,olx|mea|za|800|801,olx|mea|za|1050817927,1da92da5fa3610c5c99a6b87c22e9dbb,2.0,0.0,1.0,2017-09-17,2017-09-20
1843,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051426265,8902e7dd4fca66dd42e858bcc8c465d9,3.0,3.0,3.0,2017-09-16,2017-09-20
1844,2017-09-09,olx|mea|za|806|807,olx|mea|za|1051310848,84caac8702624f6b03efbe0aa4f10de9,1.0,0.0,1.0,2017-09-18,2017-09-18
1845,2017-09-14,olx|mea|za|806|808,olx|mea|za|1051388658,8251bdd8b8e9a7781e55cf915cb40036,1.0,1.0,2.0,2017-09-14,2017-09-14
1846,2017-09-21,olx|mea|za|815|817,olx|mea|za|1051509733,120d731f1ff8b497084251b5135a325d,1.0,1.0,3.0,2017-09-21,2017-09-21
1847,2017-09-15,olx|mea|za|362|377,olx|mea|za|1051414437,87a22151a74375942e08b499a6441ea2,1.0,0.0,1.0,2017-09-19,2017-09-19
1848,2017-09-15,olx|mea|za|800|801,olx|mea|za|1051407282,6065024b2f69c47d8e5cad71791e17ae,3.0,1.0,1.0,2017-09-15,2017-09-17
1849,2017-09-19,olx|mea|za|185|243,olx|mea|za|1051470824,bd61d0380e3916d31036146fe458f458,1.0,1.0,6.0,2017-09-20,2017-09-20
1850,2017-08-03,olx|mea|za|800|801,olx|mea|za|1050815705,0ad6b77c81c9c57bec1be9f880ccdedf,1.0,0.0,1.0,2017-09-19,2017-09-19
1851,2017-09-21,olx|mea|za|362|378,olx|mea|za|1051507138,887c2b2172ccc20dad7fd4322c693c9f,2.0,1.0,3.0,2017-09-21,2017-09-21
1852,2017-09-14,olx|mea|za|806|808,olx|mea|za|1051401078,45ad6e5b4d19d6dbfd92f433ff9fc117,1.0,0.0,3.0,2017-09-19,2017-09-19
1853,2017-08-24,olx|mea|za|806|809,olx|mea|za|1051104308,9a3fc911df6bca3e2ad241a5c4f4d20e,1.0,0.0,1.0,2017-09-18,2017-09-18
1854,2017-08-02,olx|mea|za|362|378,olx|mea|za|1050806532,7b6bc0f077bb39f501edbd1c496c051a,1.0,0.0,1.0,2017-09-17,2017-09-17
1855,2017-09-15,olx|mea|za|800|801,olx|mea|za|1051420228,1379ca904e411f19bc4b618614f3bd97,12.0,10.0,7.0,2017-09-15,2017-09-20
1856,2017-08-04,olx|mea|za|800|801,olx|mea|za|1050832956,44311ea0421bc31f1cc13a3da6f131eb,1.0,0.0,1.0,2017-09-21,2017-09-21
1857,2017-09-17,olx|mea|za|185|214,olx|mea|za|1051431835,543d81ecd53d2e5c9e428d04c746634d,1.0,1.0,1.0,2017-09-17,2017-09-17
1858,2017-08-18,olx|mea|za|362|377,olx|mea|za|1051023073,41fa6fcefc9e10a48db5c82e125f3faa,1.0,1.0,2.0,2017-09-14,2017-09-14
1859,2017-08-22,olx|mea|za|806|808,olx|mea|za|1051076605,7991ab0188efb0da32e649486fc939a7,1.0,0.0,1.0,2017-09-15,2017-09-15
1860,2017-09-16,olx|mea|za|881|899,olx|mea|za|1051426676,7a757e60a3c1323690d37abfacbe16b8,2.0,2.0,8.0,2017-09-19,2017-09-20
1861,2017-08-30,olx|mea|za|800|803,olx|mea|za|1051174057,05fbcdca2b4ad3bd32e46bfe90444488,1.0,0.0,1.0,2017-09-18,2017-09-18
1862,2017-08-13,olx|mea|za|362|378,olx|mea|za|1050948384,72bdc4510a28524dab2938420c4c8e66,1.0,0.0,1.0,2017-09-17,2017-09-17
1863,2017-09-19,olx|mea|za|600|887,olx|mea|za|1051460566,fea87931f651afac837a132370ccab73,1.0,1.0,81.0,2017-09-20,2017-09-20
1864,2017-09-18,olx|mea|za|362|377,olx|mea|za|1051439700,cc056cbf7d6cae1643afbd03a32f4644,2.0,2.0,2.0,2017-09-19,2017-09-19
1865,2017-09-15,olx|mea|za|362|378,olx|mea|za|1051419633,229caa511da3e7120612ed4c9324212c,3.0,3.0,3.0,2017-09-16,2017-09-20
1866,2017-08-14,olx|mea|za|362|377,olx|mea|za|1050966986,6b7aeb6ad6fae5f0feff4f883da7e73d,1.0,1.0,8.0,2017-09-18,2017-09-18
1867,2017-09-20,olx|mea|za|881|883,olx|mea|za|1051485062,dc056530da7b3ffee2a5b001d574f36e,1.0,1.0,2.0,2017-09-21,2017-09-21
1868,2017-08-29,olx|mea|za|16|301,olx|mea|za|1051154572,c4673f04a722ab86479d61e0ca9cd691,1.0,1.0,3.0,2017-09-19,2017-09-19
1869,2017-08-24,olx|mea|za|362|379,olx|mea|za|1051095748,9741eef3d8e0e9955230f446d7bf6776,1.0,0.0,1.0,2017-09-21,2017-09-21
1870,2017-09-06,olx|mea|za|821|822,olx|mea|za|1051263912,14f9d7613cb323f74e160eb20f508563,2.0,2.0,2.0,2017-09-16,2017-09-20
1871,2017-09-19,olx|mea|za|362|377,olx|mea|za|1051459357,ad9b1cafed794dd5d3be2314201586f3,1.0,0.0,2.0,2017-09-19,2017-09-19
1872,2017-09-19,olx|mea|za|800|802,olx|mea|za|1051460791,e5b26584123aa22580c5c47073e054f8,1.0,0.0,1.0,2017-09-19,2017-09-19
1873,2017-09-19,olx|mea|za|600|602,olx|mea|za|1051469056,4d049bb6221f550698e5c1a47d9341c1,1.0,1.0,1.0,2017-09-20,2017-09-20
1874,2017-09-02,olx|mea|za|362|379,olx|mea|za|1051213375,5bb537f25aabd2189c40a141a282e107,1.0,1.0,10.0,2017-09-19,2017-09-19
1875,2017-09-19,olx|mea|za|881|899,olx|mea|za|1051477121,7a503ec5c183eca13fd57eec2c7acbc0,1.0,1.0,7.0,2017-09-21,2017-09-21
1876,2017-09-14,olx|mea|za|362|378,olx|mea|za|1051391010,8d778d786b0fcde8f128ce95f41d02f9,5.0,5.0,2.0,2017-09-14,2017-09-20
1877,2017-09-19,olx|mea|za|362|377,olx|mea|za|1051462312,21acb9d2e72466777ca7f44e413ede74,1.0,1.0,1.0,2017-09-21,2017-09-21
1878,2017-09-14,olx|mea|za|806|808,olx|mea|za|1051404773,c131c435ad745233b83cf685bcbff8e6,1.0,0.0,1.0,2017-09-17,2017-09-17
1879,2017-07-19,olx|mea|za|881|883,olx|mea|za|1050606838,4fc5f2ef26f9d9b22487fd1d1d2a4600,3.0,0.0,1.0,2017-09-17,2017-09-19
1880,2017-08-25,olx|mea|za|800|801,olx|mea|za|1051113252,7c659d51940ffd560e1568cbef425a1e,3.0,0.0,1.0,2017-09-14,2017-09-21
1881,2017-09-11,olx|mea|za|362|378,olx|mea|za|1051345255,61c494171e17705999dab335219b0e81,1.0,1.0,13.0,2017-09-18,2017-09-18
1882,2017-09-15,olx|mea|za|806|808,olx|mea|za|1051418807,77c324b42a94db0c317c14ad58ff5097,2.0,2.0,2.0,2017-09-15,2017-09-17
1883,2017-07-14,olx|mea|za|800|802,olx|mea|za|1050535632,2dc904702c6a87e08842a80d51af7507,1.0,0.0,1.0,2017-09-14,2017-09-14
1884,2017-09-04,olx|mea|za|362|377,olx|mea|za|1051229612,103ed62a544dd615f00255a4cf40adf3,1.0,1.0,10.0,2017-09-14,2017-09-14
1885,2017-09-19,olx|mea|za|800|801,olx|mea|za|1051461751,8fbcbd21ca32986e9eafd7a8eb2824c6,1.0,1.0,4.0,2017-09-20,2017-09-20
1886,2017-09-04,olx|mea|za|185|243,olx|mea|za|1051237996,67d22dc0c1f84bbf3145c4a76408a102,1.0,0.0,1.0,2017-09-15,2017-09-15
1887,2017-07-26,olx|mea|za|362|377,olx|mea|za|1050712333,a4388729b7706fcf8b06fc999fc4c07a,1.0,1.0,1.0,2017-09-21,2017-09-21
1888,2017-08-16,olx|mea|za|362|379,olx|mea|za|1050993396,3e0490f695f546057dae714524751727,1.0,0.0,1.0,2017-09-19,2017-09-19
1889,2017-09-07,olx|mea|za|362|379,olx|mea|za|1051283497,b90a3b8c6eda512a7f65b46a38745ba7,1.0,0.0,1.0,2017-09-14,2017-09-14
1890,2017-09-07,olx|mea|za|800|803,olx|mea|za|1051277740,a158e81aeb81a64f65ddd07bb43795b3,1.0,1.0,2.0,2017-09-14,2017-09-14
1891,2017-08-15,olx|mea|za|362|378,olx|mea|za|1050973327,8cb62233794664c09d0196932ce7f852,1.0,0.0,1.0,2017-09-18,2017-09-18
1892,2017-09-15,olx|mea|za|16|363,olx|mea|za|1051410070,963909991fa7e35e1c137e0b30dfd703,1.0,0.0,1.0,2017-09-15,2017-09-15
